brand,model,version,year,segment,comment,label
vinfast,vf 6,eco,2025,suv,hàng ghế khó_chịu sức_mạnh động_cơ chi_phí khung gầm_thân vỏ tầm giá xe sợ bẹp dí mấy thùng tôn_toyota va_chạm,positive
toyota,vios,g,2024,sedan,chạy rùi chạy yêm đi,positive
honda,city,1.5 rs,2024,sedan,city giảm_giá top hạng b,positive
skoda,slavia,style,2025,sedan,đẹp,positive
skoda,slavia,style,2025,sedan,ngon đồ_chơi hợp trẻ phết d,positive
vinfast,vf 6,eco,2025,suv,vf6 châu_âu tr,neutral
skoda,kushaq,style,2025,suv,to rộng_rãi xforce đẹp_mắt hào_nhoáng seltos thương_hiệu độ tin_cậy nhật_hàn làm_ăn mấy chục việt_nam mua xe chăm_chút đại_lý đồ_đạc mạnh_dạn trả_giá 450 tr mua,negative
vinfast,vf 6,,2024,suv,mua vf6 hài_lòng lựa_chọn,positive
geely,coolray,flagship,2025,suv,ưng ngoại_hình cửa gió hàng ghế tầm giá best choice p p mg zs mã giá,negative
honda,hr-v,l,2025,suv,pót chơ châu_á ổn_áp tiền rước,positive
geely,coolray,flagship,2025,suv,admin góp vf6 tiền quan_điểm sống khác_biệt lựa_chọn đẳng_cấp hẳn d subcribe like đi xe_nhật lái thử sờ_chạm xe tàu rẻ dàn nhựa khoang xe ọp_ẹp phát âm_thanh lỏng_lẻo nội_thất mấy hạng b_nhật,positive
toyota,corolla cross,v,2024,suv,hàng ghế chật cốp to hàng ghế chật,negative
omoda,c5,,2024,suv,đầu xe lỗ nhỗ kinh_kinh kiểu,negative
omoda,c5,,2024,suv,thoáng_tưởng thiết_kế kia,positive
geely,coolray,flagship,2025,suv,thiết_kế bodykit thể_thao,positive
honda,city,1.5 rs,2024,sedan,hạng b đỡ ồn hạng b nhầm chạy fadil honda city độ ồn_ra chê nhu_cầu đi loanh_quanh đô_thị,neutral
kia,seltos,facelift,2024,suv,giá chất_lượng ngon seltos mua mấy xe hạ giá chê chất_lượng,negative
skoda,slavia,style,2025,sedan,km,positive
vinfast,vf 6,plus,2025,suv,đi vf6 plus thay phuộc tein hàng lắp ốp pin nâng_cấp cốp điện hài_lòng xe chi_phí sức_mạnh 201 hp trẻ full tính_năng an_toàn giúp_ích lái_xe,positive
skoda,kushaq,style,2025,suv,xúc tiến chuẩn trừ nút_chỉnh chiều đèn_pha chuk đọi đèn taplo hốc lạnh cốp đồ phụ_bổ xung âm_khoang máy ngon_dội vô_khoang nghìn vòng đổ,negative
nissan,almera,,2025,sedan,tiếc xe nissan trang_bị phanh_đĩa đẹp hài_lòng việt,neutral
omoda,c5,,2024,suv,ly_hợp kép_ướt ngon,negative
byd,atto 3,,2024,suv,phổ_cập trạm sạc sạc thành_phố diện_tích lắp trạm sạc xe đôi_khi đối_tượng hàng tiềm_năng byd,negative
skoda,slavia,active,2025,sedan,ngon_nhỉ sịn mịn vios city trông_chừng hộp_số tự_động,positive
honda,city,1.5 rs,2025,sedan,mua oke,positive
byd,atto 3,,2024,suv,khoang nội_thất rộng vf6,positive
toyota,corolla cross,v,2024,suv,đắt củ đấy,negative
byd,seal 5,dm-i,2025,sedan,lái thử perfect xe tăng_tốc khỏe xe dễ_dàng ngoại_hình đẹp xe rộng đi êm gờ giảm_tốc,positive
toyota,corolla cross,v,2024,suv,mua toyota corolla cross hev xăng lựa_chọn cân_nhắc xe vận_hành ok hàng hơi chật_chút gói an_toàn chê account ví_dụ đi cao_tốc set tốc_độ 90 km h xe giảm_tốc cản_trở tốc_độ set ga tốc_độ set lái hơi giật_mình pô cải_thiện đời u4 thay,negative
nissan,almera,,2025,sedan,máy máy thay_vì tọt_đầu rẻ máy attrage máy êm nissan câu_chuyện hệ_thống đại_lý kém phụ_tùng giá chi_tiết tháo lắp loằng_ngoằng hãng sửa món mấy nissan_công thợ,neutral
toyota,corolla cross,v,2024,suv,mẫu xe dở tầm giá,negative
skoda,slavia,style,2025,sedan,tiêu_hao nhiên_liệu đồn_wolwagan mua ổn lắm xe viloran mua nè thông_số ghi tiêu_hao lit 100 km đi_hao lit 100 km lạy_hồn,negative
toyota,corolla cross,v,2024,suv,mua corolla cross tỷ_bé tí ọp ọp_ẹp,negative
toyota,yaris cross,máy xăng,2024,suv,cọc xe yaris_vi an_toàn ga đạp nhầm phanh tự_động hữu_ích vợ vô_lăng chi_phí bảo_dưỡng toyota rẻ hợp_lý,positive
hyundai,accent,,2024,sedan,khỏe yếu chải_nhiệm,positive
honda,city,1.5 rs,2025,sedan,đẹp giá_cả,positive
honda,city,1.5 rs,2025,sedan,xe đẹp công_nghệ an_toàn,positive
mitsubishi,xforce,ultimate,2024,suv,trung_bình cảm_giác,positive
honda,hr-v,g,2025,suv,conn dáng đẹp an_toàn giá tầm 550 tr lắn bánh tí đẹp,neutral
skoda,slavia,active,2025,sedan,gập ghế hàng màu trắng chay xe_hoa tưởng audi,positive
vinfast,vf 6,eco,2025,suv,6 s khuyến_mãi 100 tr ngon_bác nha,positive
skoda,slavia,style,2025,sedan,doanh_số thua vios city ngang xe rẻ giá rẻ ngoại_hình rẻ,positive
vinfast,vf 6,eco,2025,suv,đi vf6 cảm_giác đi mấy nhược_điểm mua phụ_kiện xe đi liên_tục may_mắn lỗi phần_mềm ổn_định tháo cọc_âm anh_em mua xe đời đầu khởi_động xe vivi chào ổn lỗi,positive
mg,5,std,2024,sedan,mua mg,negative
hyundai,accent,,2024,sedan,mẫu màu xi_măng đẹp,positive
mazda,2,,2024,sedan,râu_ca lăng_xaaud vãi_lồn ý_tưởng,negative
nissan,kicks,e-powers,2025,suv,ngang xe phò_phạch truyền_thống d màn_hình tinh_tế đấy dày_cộp,negative
vinfast,vf 6,,2024,suv,xe dai_them xiu đẹp,negative
kia,seltos,facelift,2024,suv,máy sonet ngáo giá,negative
byd,atto 3,,2024,suv,lái thử hôm kia khung gầm giảm_tốc nịch_đạp sức kéo rẻ giá tiền ngon_ngon cx5 chỗ xe sạc ngon,positive
mg,zs,luxury,2025,suv,màu xanh dương_kim_loại đẹp hiếm đường,positive
mg,zs,luxury,2024,suv,ngoại_hình y_sì đúc xe mazda cx5,positive
vinfast,vf 6,eco,2025,suv,form vf8_dáng đầu vf7 màn_hình vf9 gọn ngang ngang vf5 vf6 mấy xe châu_âu,positive
haval,jolian,,2025,suv,xe ngon giá ngon made in china lăng_bánh mấy mazda mua cx5,positive
mg,zs,luxury,2024,suv,xe dòng mg trễ chân ga lái thử xe mg tổ_chức lái thử lái thử xong lái d cảm_giác động_cơ kéo thân,negative
mazda,cx-3,1.5 at,2025,suv,mua xe gia_đình 2 vc con_nhỏ cạ soi vãi lồn chở người_lớn xe dongf đi dịch_vụ xe đẹp bền_giá ok_minh,positive
skoda,kushaq,style,2025,suv,góc chữ to,negative
nissan,kicks,e-powers,2025,suv,việt_nam giá đáng_giá tầm tiền xffoce chết yểu,negative
vinfast,vf 6,eco,2025,suv,khung gầm công_nghệ đức rẻ,positive
mitsubishi,attrage,cvt,2024,sedan,xe ngon_bổ rẻ chạy,positive
geely,coolray,flagship,2025,suv,tốn xăng ta đi đô_thị 5 l,negative
toyota,vios,,2025,sedan,bền_lành tiết_kiệm đông,positive
honda,hr-v,g,2025,suv,hrv thẩm_mỹ châu_âu âu_lạc hả lạy bảo hrv đời_mới hài_cốt hàng hiếm khu chạy đường tôm cá đáng_giá crv đẹp hrv brv xấu xấu thua mấy mazda seltos khúc,neutral
vinfast,vf 6,eco,2025,suv,thiết_kế cột xe to mù quan_sát đề_cập khó_chịu,negative
byd,sealion 6,,2025,suv,màu ghế phèn full đen đẹp,negative
nissan,almera,,2024,sedan,đại_lý chút ngon,neutral
toyota,yaris cross,máy xăng,2024,suv,kiểu_dáng yaris_cross sợ xe tyohatsu,negative
skoda,kushaq,style,2025,suv,thú_thật option rẻ dở nhãn châu_âu phân_khúc xe trung_quốc ngang giá kushaq option bắt_mắt kushaw việt_nam,negative
byd,sealion 6,,2025,suv,ngoại thất ok nội_thật byd hợp lắm han nội_thất hợp mắt lắm công_nghệ kiểm_nghiệm,positive
hyundai,accent,,2024,sedan,phân_khúc b giành city accent_dấu chấm_hết vios,positive
kia,seltos,facelift,2024,suv,kia ngáo giá,negative
vinfast,vf 6,plus,2025,suv,sốp nhà_quê vf6 plus gạt mưa tự_động gạt mưa bấm nút auto,positive
haval,jolian,,2025,suv,thiết_kế xe tối_ưu,negative
hyundai,accent,,2024,sedan,chê phanh cơ_vô lăng_chấu xấu chấu tựa đầu thay_vì tạm ỗn,negative
mitsubishi,attrage,cvt,2025,sedan,ngoại thất hẳn cũ đèn led đẹp lung_linh tối,positive
mazda,2,at,2025,sedan,xe bạch_nguyệt_quang mua xe đầu luxury cảm_giác sờ_chạm vận_hành ưng_ý xe chủ_yếu đi chở vợ đi hàng chỗ chỗ ưu_tiên at tầm củ_độ ngon_choét đi xe hạng đợt mua xe đắn_đo mãi luxury hàng quật honda city,positive
mazda,2,at,2025,sedan,mặt ca lăng_hơi thô_nhỉ,negative
vinfast,vf 6,,2024,suv,vf kiểu an_tâm mấy xe,positive
hyundai,accent,,2024,sedan,hàn_chịu lắng_nghe tiêu_dùng động_cơ hòa chỗ tay_lái vui_vẻ người_nhật toyota xu_hướng trẻ mua xe,positive
vinfast,vf 6,plus,2025,suv,hàng hai ghế ngả_tý yên_ghế rộng tý tuyệt,negative
toyota,corolla cross,v,2024,suv,mê toyota,positive
geely,coolray,flagship,2025,suv,600 t mua xe tàu ngooiif phèn vkl chê,negative
vinfast,vf 6,eco,2025,suv,vf6 nhược_điểm độ mấy chổ,negative
hyundai,accent,,2024,sedan,cửa_sổ trời đẹp,positive
mg,5,std,2024,sedan,giá mg5 triệu cạnh_tranh xe hạng,positive
kia,seltos,facelift,2024,suv,ngáo giá,negative
geely,coolray,flagship,2025,suv,h xe tàu ngon hưởng_thụ giá rẻ xe trung_quốc bền_nhật sang_trọng châu_âu_mún đẩy xe chết cháy xe việt_nam xe hàn oppa,positive
skoda,slavia,style,2025,sedan,lăn tăn động_cơ turbo sợ bền hút_khí tự_nhiên,negative
mg,5,std,2024,sedan,dáng xe đẹp thương_hiệu trung_quốc noi re mua thử thương_hiệu gia_va mấy đồ trung_quốc mấy đầu thui bt,neutral
skoda,slavia,ambiton,2025,sedan,lăn bánh_bản full méo city accent,negative
mazda,cx-3,1.5 at,2025,suv,hồi đi xe bx cx3 đắt delux lăn bánh đắt md3 at cx3 gọn linh_hoạt lăn bánh 600 tr bh mấy kiểu raize_sonet hyundai venue mấy ý_pk rẻ_tiền hẳn,positive
byd,sealion 6,,2025,suv,xe đẹp đi tiết kiêm to giá hơi cao_niếu phân_khúc hang b creta hrv khả_năng bán_chạy hợp túi_tiền tầm dân_nghèo quê,negative
vinfast,vf 6,eco,2025,suv,nhu_cầu gia_dình đi ok,positive
mg,zs,luxury,2025,suv,máy đi đèo đuối,positive
mazda,cx-3,1.5 at,2025,suv,xe chật_chội lắm,negative
toyota,vios,g,2024,sedan,dấu vios xấu lắm coi,negative
skoda,slavia,style,2025,sedan,thiết_kế máy giá đỉnh rẻ máy thành dõm,negative
mg,zs,luxury,2025,suv,mâm inch đẹp lốp michelin bám đường rẻ,positive
byd,sealion 6,,2025,suv,kiểu byd thiết_kế đầu xe kiểu tí kiểu vinfast mẫu nhàm chán,positive
mitsubishi,attrage,cvt,2025,sedan,xe bền chạy 0 km nguyên_zin,positive
skoda,kushaq,style,2025,suv,cột to_va gương che het tầm,negative
toyota,corolla cross,v,2024,suv,cross nhập_thái toàn_cầu chất_lượng gia_công cx5 ráp nội_địa chất_lượng gia_công thua xe toàn_diện cross cx5,positive
byd,sealion 6,,2025,suv,xe đẹp tội thương_hiệu hơi ái_ngại cân_nhắc inova hybrid hihi,neutral
mazda,cx-3,1.5 premium,2025,suv,giá mua toyota yaris crocs ngon,negative
mazda,cx-3,1.5 at,2025,suv,đẹp,positive
skoda,kushaq,style,2025,suv,đuôi xe ngắn đuôi tí đẹp,negative
toyota,vios,,2025,sedan,daihatsu cung ban 300 tr lan banh thi mua,neutral
toyota,vios,,2025,sedan,nản mua vios chủ_yếu khung gầm mê,negative
mg,zs,std,2024,suv,xe yếu hỏng vặt thương_hiệu trung_quốc bảo quốc tui chửi thanh_khoản hệ_thống bảo_hành sửa_chữa,negative
mazda,cx-3,1.5 at,2025,suv,300 tr xứng_đáng,negative
mazda,cx-3,1.5 luxury,2025,suv,âm rẻ đi ok cốp gia_đình bù dáng đẹp máy tiết_kiệm xăng đi mazda cx3,positive
skoda,kushaq,style,2025,suv,mê xe_đức ngân_sách vừa_phải skoda lựa_chọn hợp_lí,positive
toyota,vios,,2025,sedan,hồi học lái toàn vios vios đấy tiêu_chuẩn đáp_ứng bền hên_xui bảo_dưỡng thay_thế rẻ hòa mát sâu ổn gà đẻ trứng vàng toy,positive
mg,5,std,2024,sedan,ok tiền chốt,positive
toyota,corolla cross,v,2024,suv,cross tầm giá,positive
mg,5,std,2024,sedan,đường mấy giá biển tỉnh đối_thủ,positive
geely,coolray,flagship,2025,suv,thử lái 30 p tiền cọc,positive
toyota,corolla cross,v,2024,suv,khác_biệt hẳn daihatsu,positive
skoda,kushaq,style,2025,suv,xe châu_âu có_giá hợp_lý kushaq skoda rẻ lắm,positive
skoda,kushaq,style,2025,suv,treo cứng ổn_định cao_tốc,neutral
geely,coolray,flagship,2025,suv,taplo thiết_kế ergonomics,positive
skoda,slavia,style,2025,sedan,tương_lai almera ngon chạy bền_lành almera thương_hiệu độ bao_phủ đại_lí,positive
byd,atto 3,,2024,suv,tầm tiền quanh 700 tr mua xe_điện vf6 lấn_cấn hàng ghế thứ_độ ngã đứng độ độ mặt ghế khuỷu chân kèm_thế xổm khó_chịu mua tội vợ_con ghê byd dolphin độ mặt ghế hàng khuỷu_atto rộng rải_sàn xổm vf vf cải_tiến thiết_kế nội_thất cảm_giác thoải_mái mẫu xe đi gia_đình tầm_giá,positive
geely,coolray,flagship,2025,suv,taplo hiện_đại,positive
toyota,corolla cross,v,2024,suv,chạy treo loa loa jbl tuyệt_vời đi phố lanh xăng_cộ uống tầm 9 l đi phố nâng_cấp ghế phụ_chỉnh điện,positive
geely,coolray,flagship,2025,suv,ghế điều_chỉnh đa hướng,positive
skoda,slavia,style,2025,sedan,ngon city,positive
omoda,c5,,2024,suv,cam_ghế lái_chỉnh điện hướng ghế phụ_chỉnh điện hướng sưởi thông_gió ghế lọc bụi pm loa sony cửa_sổ trời cốp_điện option đấy xe adas dở_hơi,negative
skoda,kushaq,style,2025,suv,skoda chạy thử karoq ngon chắc_nịch sếp đừng so_sánh xe châu_âu nhật trung_quốc,positive
skoda,kushaq,style,2025,suv,chủ_yếu phụ_tùng thay_thế có_giá châu_âu,negative
toyota,vios,,2025,sedan,vios đi ngon đi khỏe nhé_duy nội thất_hơi xấu thực_dụng tiện_ích,neutral
geely,coolray,flagship,2025,suv,thương_hiệu geely mua volvo,positive
skoda,kushaq,style,2025,suv,máy khí tự_nhiên đẹp máy turbo lành lành,negative
hyundai,accent,,2024,sedan,accent ngày_trước rẻ hẳn nâng_cấp trang_bị nâng_cấp giá đen city rs giảm_giá accent ta đi mua city xe nhật_adas đầy_đủ mạng khen,negative
vinfast,vf 6,plus,2025,suv,anh_em cảm_nhận ghế vf khó_chịu vô_cùng,negative
hyundai,accent,,2024,sedan,chốt accent,positive
toyota,corolla cross,v,2024,suv,hình_ảnh video lái kg gian chật_hẹp tù_túng,negative
skoda,slavia,active,2025,sedan,lựa_chọn tiêu_dùng thành_công đợi trả_lời,positive
skoda,kushaq,style,2025,suv,nội_thất đẹp,positive
toyota,corolla cross,v,2024,suv,corola xong tucson toyota bé tí treo,negative
vinfast,vf 6,,2024,suv,vf6 giá đắt hàng nội_địa nội_thất lẫn ngoại_thất nổi_trội giá tầm 6 xxtr ngon_vinfast tối_ưu dây_chuyền giá_thành sản_phẩm thị_trường indo tầm giá xe vinfast p p rẻ ủng_hộ vinfast giá rẻ,neutral
haval,jolian,,2025,suv,thiết_kế đẹp máy tôn vỏ màn_hình hơi lag_marketing thành an_chán vãi chưởng cảm_giác showroom đóng_cửa,positive
nissan,kicks,e-powers,2025,suv,nissan xe phân_phối hệ_thống showroom cọc nửa quyết_định rút cọc giá ối dồi ôi,negative
honda,city,1.5 rs,2024,sedan,citi rộng thât đấy phân_khúc vô_đối so_đk cỡ d,positive
skoda,kushaq,style,2025,suv,đi vw công_ty mẹ skoda trừ giá xe ngon suy_nghĩ vw giảm_giá việt tiếp_cận xe châu_âu lành_bền skoda xe châu_âu nghĩa ngon_bổ rẻ việt_nam đi trải_nghiệm thử skoda kushaq,positive
honda,hr-v,g,2025,suv,honda hrv xe tuyệt_vời kiểu_dáng sang_trọng lịch_lãm bền_dáng chi_tiết hoa_hòe trần xe_hơi dáng sang_trọng hy_sinh một_chút độ có_lẽ nhà_sản_xuất thông_thường dòng xe tiền kiểu_dáng lịch_lãm phô_trương_lực ngóc_ngách hai động_cơ tuyệt_vời vô lăng_lái sướng nhiên_liệu tiết_kiệm hàng ghế bằng_phẳng lồi hoàn_chỉnh nhất_tóm_lại nội_thất đẹp rẻ lắm,positive
toyota,vios,,2025,sedan,toytota daihatsu mua,negative
byd,atto 3,,2024,suv,chuẩn nột thất_đẹp thoải_mái hòa dễ_chịu âm_rẻ đi đỡ mệt gắn logo thương_hiệu xe chạy long_rung chuồng gà hòa chạy hôi ổ_chuột kiếu,positive
honda,city,1.5 rs,2024,sedan,đứt dây đai hộp,negative
skoda,kushaq,style,2025,suv,bảo_hành yên_tâm,positive
vinfast,vf 6,plus,2025,suv,sửa chắn bùn nắm cửa,negative
hyundai,accent,,2024,sedan,đuôi dỉnh cân_đối chút,negative
mitsubishi,attrage,cvt,2025,sedan,màu xám kim_loại đẹp bẩn trắng,positive
vinfast,vf 6,eco,2025,suv,xe_điện nhược_điểm an_toàn tiết_kiệm thông_minh yêu,positive
skoda,kushaq,style,2025,suv,phanh tang_trống rẻ rẻ chi_phí cấu_thành cắt bớt chi_tiết xe hoàn_chỉnh quãng đường thay_thế guốc phanh tb 20 k 30 k giá 200 k 300 k phanh_đĩa 40 k 50 k km thay tất_nhiên phanh_đĩa đẹp an_toàn phanh_tang trống,negative
mg,zs,luxury,2025,suv,xe tàu chất_lượng ổn chạy lỗi,positive
hyundai,accent,,2024,sedan,thiết_kế accent đẹp phân_khúc hợp_mắt lắm động_cơ city chặt,negative
mitsubishi,attrage,cvt,2025,sedan,đèn hậu_led đẹp nhận_diện,positive
mg,zs,std,2024,suv,sống làm_việc ả_rập xe trung_quốc ổn co bản_địa_dung mg zs xe 200 k km bảo_dưỡng định_kì,positive
skoda,kushaq,style,2025,suv,yêu xe chuẩn,positive
skoda,kushaq,style,2025,suv,vụ nắp capo ghế phụ mấy ô kỹ_sư lười_đổi thiết_kế tay_lái nghịch hả,negative
kia,seltos,facelift,2024,suv,đầu xe dối_dắm mắy_yếu vận_hành chán hai tui khí adát an_toàn mua xe đầu kinh_nghiệm xe oto,negative
vinfast,vf 6,eco,2025,suv,cứng_cáp,positive
mazda,cx-3,1.5 at,2025,suv,cx3 at lăn bánh tỉnh ổn tầm tiền lái tiết_kiệm ok,positive
mazda,cx-3,1.5 at,2025,suv,màn_hình mazda bao thế_nhỉ bé vô_lý ăn_nhập tổng_thể xe,negative
vinfast,vf 6,plus,2025,suv,đọc biển_báo ngáo lắm chạy biển 10 t toàn báo 10 km h đường biển_báo tốc_độ đọc sai bét nhè,negative
