brand,model,version,year,segment,comment,label
vinfast,vf 6,plus,2025,suv,lái 7eco và 6 plus và mình đã chốt 6plus sáng nay...7eco cắt hết nên lái k phê cảm giác hơi bí nặng còn 6plus lái phố hay ra đường ngoài đều ngon,positive
toyota,corolla cross,v,2024,suv,Hàng nhật đúng thực dụng.,positive
hyundai,creta,n line,2025,suv,Phom này đẹp hơn bản tiền nhiệm,positive
vinfast,vf 6,,2024,suv,Vf6 múc..k lăn tăn.,positive
mitsubishi,attrage,cvt,2024,sedan,"Quan trọng là đổ 800k tiền xăng chạy thẳng Hà Nội - Huế. Còn cứ chạy đoan trang, lựa tốc độ phù hợp chuyển làn để hạn chế phải vượt xe. Cũng ko có gì để chê trách.",positive
geely,coolray,flagship,2025,suv,Cốp lớn.,positive
skoda,kushaq,style,2025,suv,Xe Âu nó ở một cái đẳng cấp cực kỳ cao và an toàn so với xe Nhật. Đã đi xe Âu rồi thì không bảo giờ muốn ngồi xe nhật nữa,positive
byd,atto 2,,2025,suv,"Xe đẹp, khả năng cao là mặt ca lăng sẽ biến thành lưới bắt cá khi đi đường ở VN",positive
skoda,kushaq,style,2025,suv,"Phân khúc nào thì lựa chọn xe này hay xe kia cũng là sự đánh đổi thôi.
 Còn về em Skoda này thì riêng khoản 6 túi khí cả 2 bản + hộp số AT 6 cấp + đèn bi-led cùng với mức giá trên cũng đáng để lựa chọn đấy chứ.",positive
vinfast,vf 6,plus,2025,suv,QUÁ NGON.,positive
mg,5,std,2024,sedan,Có thời điểm MG5 đại lý bán có hơn 300 triệu ấy chứ. Ai mua được giá này thì phải nói là quá hời rồi,positive
byd,atto 2,,2025,suv,"Về ngoại hình thì mỗi xe mỗi kiểu, gu xấu đẹp là ở mỗi người. Về nội thất thì t đánh giá cao BYD hơn rất nhiều. Và trong video cũng đề cập 1 2 chi tiết như hệ thống làm mát pin bằng ống gas thì rất đúng vs nhận định tốt hiện đại đồng nghĩa sử lý rồi bão dưỡng sẽ cao hơn. Điểm yếu của BYD thì quá rõ ràng rồi ko có trạm sạc , quãng đường di chuyển ngắn hơn, về đèo dốc như video nói thì tôi ko đánh giá cao như vf6, hệ thống phanh tái sinh khá tốt khi đi trên những quãng đèo dốc ko phải can thiệp nhiều vào chân phanh.Có 1 số chi tiết ở vf6 nhìn rõ khi sử dụng đó là hàng ghế 2 hơi đứng, hệ thống treo kiểu bị lắc ngang khá bồng bềnh, đường nhám tiếng lốp dội lên khá rõ. 1 điểm cuối là khi rẽ ngang trời tối đèn không thực sự hỗ trợ nhiều hay đúng là không có đèn chiếu sáng hộ trợ lúc rẽ ngang hay vào cua vòng xuyến lớn. Tốt thì rõ ràng quãng đường đi được khá dài, máy đầm khỏe, sạc trụ 60 tầm 1 tiếng đã lại full bình. Hy vọng mọi người có những sự lựa chọn tốt cho của riêng mình. Hy vọng trong tương lai các hãng sẽ trung quốc và các hãng danh tiếng khác sẽ mở rộng các trạm trụ sạc để người tiêu dùng được hưởng lợi nhiều hơn. Chúc các ACE gia đình sẽ sớm có được chiếc xe ưng ý",positive
toyota,corolla cross,v,2024,suv,"Ko bik chê gì, thế cầm 900 đó mua cx 5 rồi so đi xem ntn",positive
mg,zs,std,2024,suv,"Chưa lái thử, chưa dùng...vẫn nhảy vào chê
 Tôi cảm nhận giá 600 bản full ổn
 Cảm giác lái ổn
 Không gjan rộng hơn sonet",neutral
skoda,kushaq,style,2025,suv,"Mấy cái mọi người chê toàn trang bị bề mặt thôi. Phải xem cái lõ của 1 con xe Xforce, Yaris Cross (4-5 sao ASEAN NCAP) làm sao mà bằng được 5 sao GLOBAL NCAP",positive
nissan,almera,,2025,sedan,Con này mình thấy ít thiệt. Mình ở sài gòn nhiều khi muốn ngắm em nó thì buộc phải vô hãng mà ngắm. Mình lái thử thì thấy khá ngon. Hàng hai thì thấy ngồi không chông chênh nhiều so với những xe cùng tầm.,positive
toyota,corolla cross,v,2024,suv,Hình thức thì tucson hơn nếu chất lượng thì Toyota cross sẽ hơn.,positive
byd,sealion 6,,2025,suv,"cái gầm này thì không đáng giá chiếc xe trên 1 tỷ , quá thiếu an toàn",negative
skoda,kushaq,style,2025,suv,sao thấy bảo con này nội thất có mùi nặng nên ai hay bị say xe thì khó ngồi hả các bác,negative
toyota,vios,,2025,sedan,Vios cụ tổ của bền và chi phí rẻ,positive
mazda,cx-3,1.5 at,2025,suv,"Tôi thích dáng mazda 3,cx5 nhìn dáng mazda 2,cx3 trông hèn hèn kiểu gì",negative
mg,zs,std,2024,suv,"Mới lăn bánh HN 540tr dk 2 tháng, đi dk 3k km, thay cái màn hình cho đỡ lag. Đi thấy ngon, chưa vấn đề gì. Mỗi đi trời mưa lâu lâu, gạt mưa hơi phèn hay sao đó, bị kêu.",neutral
toyota,yaris cross,máy xăng,2024,suv,"Hơn quả cam 360! Hệ thống hỗ trợ nhầm chân phanh yaris ngon hơn nhưng hệ thống hỗ trợ phanh ở dải tốc độ dưới 70 km/h xfor ngon hơn! Yaris rẻ hơn xfor đắt hơn thêm dc quả lọc ko khí . Nói chung về thực dụng yaris an toàn rẻ hơn, còn ng nhà say xe thì chọn xfor lọc ko khí với rộng hơn sẽ hộ trợ cho nhà say hơn! Có tiền mua tặng ông em trai lấy yaris tiếp kiệm an toàn cho lái mới, phục vụ bố mẹ già say xe thì xfor ae cứ thế mà chọn, à quan điển cá nhân thấy xfor đẹp hơn nhưng thấy bảo trục A ọp ẹp nhé!",positive
skoda,kushaq,style,2025,suv,"24:05 Làm mát ghế là ăn tiền liền. Nhất là với anh em ngoài Bắc, đi mùa hè nóng ướt hết cả đít :(",positive
huyndai,accent,,2024,sedan,Accent mới nhìn xấu vl,negative
haval,jolian,,2025,suv,Cảm quân vật liệu thiết kế từ nước sơn… nó ko được tốt,negative
mg,5,std,2024,sedan,xe tàu mua j,negative
mg,zs,hybrid,2025,suv,Nhìn hai hao BMW x1,positive
mazda,cx-3,1.5 at,2025,suv,"khi cắt hết option thế này mà vẫn đắt hơn vf5 tầm 6 chục thì bán làm sao được. Rẻ hơn, khỏe hơn, màn hình to hơn (và dùng được cảm ứng) :v",negative
mazda,2,at,2025,sedan,"Con này top bán chạy mấy tháng liền; đúng là giá bán quyết định mà; chất xe quá ổn, đi đời 2022 rồi treo ngon",positive
skoda,kushaq,style,2025,suv,Xe châu âu mà giá này thì quá tốt,positive
mitsubishi,xforce,ultimate,2024,suv,"Chức năng tự cụp pha khi gặp xe khác chỉ làm cho có, gặp con đom đóm nó cũng chuyển đèn, nguy hiểm",negative
skoda,slavia,style,2025,sedan,"Năm nay Toyota và Honda ra mẫu mới rất đẹp, Skoda chỉnh giá hợp lý thì bán được.",negative
honda,hr-v,l,2025,suv,"Cốp điện, ghế điện, vô lăng, lanewatch, 2 túi khí, 2 loa, sạc ko dây.",positive
omoda,c5,,2024,suv,Xe đẹp nhiều options chỉ là chưa co nhieu hãng bảo dưỡng nè,negative
byd,atto 3,,2024,suv,"Atto 3 nhìn ổn định và hàng ghế 2 thoải mái
 Hàng ghế 2 vf 6 ngồi thử mà ko chấp nhận nổi
 Nhưng atto 3 ngáo giá so với thái lan thì vẫn ế lòi thôi
 Đi khắp mà ko gặp con nào",neutral
omoda,c5,,2024,suv,Em trông em này gầm cao thật. Cảm giác như nhìn vào mấy con HRV vậy,positive
mg,5,std,2024,sedan,Mg5 mà giá vậy thì mấy con phân khúc B khóc thét,positive
vinfast,vf 6,eco,2025,suv,"tính tiết kiệm nhưng chưa chắc, thời gian chờ sạc cũng là 1 chi phí.",neutral
skoda,slavia,style,2025,sedan,"Mọi thứ đều OK, ko nổi bật nhưng cũng ko nhạt nhòa. Với một hãng xe mới xuất hiện ở Việt Nam thì Skoda cần thêm những cú hit để sớm đạt thành công ở thị trường này.",positive
skoda,slavia,style,2025,sedan,Thích,positive
toyota,corolla cross,v,2024,suv,"Em này ở Nhật bán chạy như tôm tươi, có thời điểm không có xe để bán, khách phải chờ 4 tháng mới giao xe",positive
skoda,kushaq,style,2025,suv,"TCross giá nội địa. Sau khi ra showroom sờ nắn, OCD nhìn tang trống phía sau và 1 vào điểm hoàn thiện chưa tới nên hơi hụt hẫng còn đâu sẽ chờ trải nghiệm thực tế.",negative
nissan,almera,,2025,sedan,"Mình thích xe này cực kỳ, cơ mà ít đại lý với phụ tùng hãng làm đắt quá nên đành bó tay. Không chơi nổi",negative
vinfast,vf 6,eco,2025,suv,"Vừa xấu vừa lỗi, đi con này khác gì nông dân lần đầu mua xe bị sale nó thuốc! 700tr mà còn khen rẻ, đề nghị các ông đặt lên bàn cân: thương hiệu, công nghệ, tính toàn cầu, độ bền so với BYD, Honda, Toy… Giá quá chát cho con xe rủi ro quá cao!",negative
toyota,vios,,2025,sedan,"Mặt calang Vios xấu thật, đặc biệt là bản màu trắng, làm lộ rõ màu đen calang",negative
haval,jolian,,2025,suv,"06 phía trước là fake cảm biến thôi, nó ko có cảm biến trước =))",negative
nissan,almera,,2024,sedan,"Giá ngon, trang bị ngon, trong phân khúc này không còn gì bằng",positive
mg,zs,luxury,2024,suv,"Đúng là mâu thuẫn của treo thật, treo sau có vẻ hơi yếu (lắc ngang khi cua, nhưng có thể em làm nghề nên cốp lúc nào cũng khoảng 60-70kg đồ), nhưng đáng nhẽ nó phải êm nhưng đằng này nếu không đủ tải thì lại sóc .. thế mới hay kkk! Còn lại em thấy ổn trong tầm tiền bỏ ra 10/2022 655tr lăn bánh, lành chỉ ăn với bảo dưỡng theo hãng, em đi 100% đô thị nhưng không tắc như hn thì trung bình tầm 7-7.5l, đi đường trường nó chỉ ngoài 5l tẹo thôi còn tiết kiệm hơn công bố :)",positive
nissan,kicks,e-powers,2025,suv,tôi thích độc lạ,positive
honda,city,1.5 rs,2025,sedan,Con city đi ồn hơn cả con acent và sluto.,negative
skoda,slavia,style,2025,sedan,"Giang cư mận khen nhiều nhưng có tiền thì chưa chắc xuống tiền mua con này. VA đang đánh giá bản cao nhất nên nó trang bị tử tế hơn các bản còn lại. Tôi thấy xe quá nhiều chi tiết nhựa, nếu bản thấp ghế nỉ và thiếu nhiều trang bị thì trông còn phèn nữa. Giai đoạn này ra mắt dòng xe này trong phân khúc chật chội thì xác định Skoda doanh số sẽ rất thấp. Ko có cửa so với City, Vios và thậm chí Accent. Riêng cái ADAS nó thực sự đáng giá khi đi ngoài đô thị. Honda City thì bản nào cũng có ADAS, thương hiệu mạnh và tính bền bỉ đã được kiểm chứng. Chưa kể chưa biết chi phí sửa chữa và hệ thống service Skoda có độ phủ thế nào. Tóm lại đầu tư nhà máy rồi thì phải ra sản phẩm thôi. Còn bán nhiều hay ít còn phải chờ xem 1 thời gian nữa mới đánh giá được. Xe này sẽ chung số phận với Nissan Amera thôi. Nói chung ko ăn thua.",negative
mg,zs,luxury,2024,suv,"Zs rẻ, êm , chạy ngọt, khung gầm chắc, xăng ăn hợp lí, đã chạy gần 10k km , rất ok",positive
mg,zs,hybrid,2025,suv,bản mới có vẻ ổn vs động cơ khỏe đấy nhỉ,positive
hyundai,creta,n line,2025,suv,"Xe này phom dáng rất đẹp và hài hòa, đẹp nhất về các đời creta trước đây",positive
skoda,kushaq,style,2025,suv,"Có tiền giờ đi xe phev, hev cho tiết kiệm xăng bảo vệ môi trường theo xu thế chung",negative
skoda,slavia,style,2025,sedan,ăn đứt mấy con còn lại,positive
toyota,corolla cross,v,2024,suv,Ngoài cái logo toyota ra thì k có cái gì để so sáng với cx5 premium. Cái tệ nhất là treo thanh soắn.với giá nvay k đáng xuống tiền. Nếu ai đã trải nghiệm xe nhiều thì sẽ chạy mất dép với cái giá trên trời đó,negative
vinfast,vf 6,plus,2025,suv,Em máu con Vf6 Plus lắm rồi nhưng cứ từ từ. Nó tụt độ 400 là múc ngay. Giá này thì chịu.,negative
byd,atto 3,,2024,suv,nội thất nhìn quê,negative
skoda,kushaq,style,2025,suv,Một hãng xe có tuổi đời hàng trăm năm mà họ cho ra sản phẩm mà phải qua bao nhiêu công đoạn thử nghiệm.. ông vin phát nhà mình vội vàng đưa ra những sản phẩm lỗi tùm lum vừa đi vừa sửa trưa nặn bụt đã nặn buồi.làm ăn chụp giật coi thường người dùng...,positive
kia,seltos,facelift,2024,suv,Giá hơi ngáo nên đã mua Creta Cao Cấp,negative
mazda,2,at,2025,sedan,Cố chút lấy slavia thì nó hay hơn,negative
skoda,kushaq,style,2025,suv,"nghe động cơ 1.0 tưởng yếu nhưng 1.0 turbo, tăng áp :)) 178NM khởi động với leo dốc cực kì khỏe, mã lực cũng cao hơn mấy em trong phân khúc",positive
mitsubishi,attrage,cvt,2024,sedan,"Xe thì cần nhắc gì, con này bản cao cấp nhất mình đi 2 năm hỗn hợp nội thành + cao tốc, đi ổn áp, mấy xe giá trị lớn hơn, công suất cao hơn thì cũng chỉ hít khí thải xe của mình vì mình toàn đi max tốc giao thông cho phép. Nói chung nó là xe ô tô chuẩn mực, kỹ năng lái giúp xe không thua bất kỳ xe nào, vấn đề còn lại thì chỉ giúp bứt tốc, an toàn hơn cho người lái khi xảy ra tình huống đen đủi... Nên là cứ có tiền như nào thì mua, đừng so sánh nhiều, biết đủ là đủ và có tiền thì mua trải nghiệm tuyệt vời hơn chút",positive
skoda,kushaq,style,2025,suv,"Cái kẹp nho nhỏ gắn ở góc trụ A và kính lái, là để kẹp số điện thoại của tài xế vào đó, trong trường hợp không có chỗ đậu, mình đậu tạm chỗ nào đó, đường chật hẻm nhỏ gì đó, nếu có xe cần đi qua, thì nhìn vào số điện thoại đã kẹp sẳn đó người ta sẽ gọi mình ra dời xe cho họ qua. Chứ không có số điện thoại kẹp ở đó thì biết tài xế ở đâu mà tìm.",positive
mg,5,luxury,2025,sedan,Có nhiều tiền nên mua MG !,positive
byd,atto 3,,2024,suv,"Ngoại thất đẹp, nội thất hơi rối.",neutral
haval,jolian,,2025,suv,xe Honda của Nhật Bổn tất nhiên phải hơn xe tàu rồi,negative
skoda,kushaq,style,2025,suv,"Vấn đề chỉ là chính sách bán hàng thôi. Đang giảm 10% cho người có hk Quảng Ninh. Điều đó có nghĩa họ có khả năng giảm giá nhưng vẫn treo. Kiểu km này người muốn mua sẽ do dự chưa quyết do không biết khi nào họ giảm giá. Nếu khôn ngoan hơn, hãng áp dụng giảm 50% trước bạ thì sẽ bán được nhiều hơn.",neutral
vinfast,vf 6,eco,2025,suv,Xe ngon bào dv mạnh,positive
skoda,kushaq,style,2025,suv,"Em đã đi lái thử Kushaq, khá oke tuy nhiên có 1 số điểm chưa ưng 
 - 1 là khi buông chân ga, độ trễ với cá nhân em là khá rõ, sẽ ko nhạy ga đầu như xe hút khí tự nhiên ko Turbo.
 - 2 là khi lái trên cầu Nhật Tân, xe phản ứng với đường khá rõ -> có thể do dàn treo cứng nên độ nảy lên khá rõ ko biết ngồi sau có dễ bị say ko
 - 3 Phanh tang trống sau chắc chắn 1 điều sẽ ko hiệu quả bằng phanh đĩa, mục này anh Việt Anh Tipcar đã thử test ở video trước đây rồi
 - Thương hiệu khá mới, chưa đc trải nghiệm độ bền hay lỗi",negative
byd,atto 3,,2024,suv,Chạy ngoài đường thấy chiếc byd đẹp thật,positive
skoda,kushaq,style,2025,suv,Tiền ít vẫn được hít hàng Âu,positive
skoda,slavia,style,2025,sedan,"Muốn mua nhưng hãng này ít đại lý, ít salesman. Để lại sđt tư vấn trên web xong thấy gọi lại hời hợt, có lẽ là nhân viên trực tổng đài đơn thuần chứ không phải salesman. Tìm fb không thấy nhân viên bán đâu. Nói chung xem thì thấy thích, nhưng đang được sale bên Hyundai tư vấn, cuối tháng chốt Accent.",negative
huyndai,accent,,2024,sedan,Đầu xấu giống stargazer. Đuôi thì như cục giấy vò giống elantra. Minh chưa thấy nó đẹp chỗ nào. Lạ mắt thì có :),negative
nissan,kicks,e-powers,2025,suv,"hãng nó hay đẩy phân khúc ko bán được hoặc hàng tồn về VN, con này chưa chắc đã mang về đâu :))",negative
skoda,kushaq,style,2025,suv,"Máy 1.0L tubro mạnh, tiết kiệm.
 Số k phải CVT mà là AT có cấp - chỉ cần thay dầu.
 Gầm thông dụng, bền bỉ, k cần bảo dưỡng (cách mà xe Nhật cũng làm vậy)
 Phanh tang trống xấu về thị giác nhưng hiệu suất phanh vẫn đảm bảo.",neutral
kia,seltos,,2024,suv,Đẹp thật.mỗi tội xe hơi ồn,neutral
toyota,vios,,2025,sedan,Mang tiếng cải tiến mới nhưng ko đẹp,negative
